Unnamed: 0,DayOfYear,Month,Date,Temperature (°C),Humidity (%),DewPoint,Precipitation (mm),Dengue
,283,Oct,10,28.3,82.2,24.7,30.8,33.42857142857143
,284,Oct,11,25.5,91.5,24,18.6,33.42857142857143
,285,Oct,12,26.2,91.3,24.8,33.4,33.42857142857143
,286,Oct,13,27.3,89.9,25.6,36.5,33.42857142857143
,287,Oct,14,26.4,89.7,24.1,20,33.42857142857143
,288,Oct,15,27.7,86,25.2,46.6,23.0
,289,Oct,16,29,77.3,24.3,15.9,23.0
,290,Oct,17,29,75.9,24.4,0,23.0
,291,Oct,18,28.9,76.9,24.3,0,23.0
,292,Oct,19,27.9,82.1,24.4,1.9,23.0
,293,Oct,20,27.5,85,24.5,68.6,23.0
,294,Oct,21,29,77.8,24.7,1.6,23.0
,295,Oct,22,28.1,83.5,24.8,18.3,31.571428571428573
,296,Oct,23,29.1,78.3,24.7,3.3,31.571428571428573
,297,Oct,24,28.6,78.9,24.1,0,31.571428571428573
,298,Oct,25,28.8,77.3,23.8,0,31.571428571428573
,299,Oct,26,30,69.2,23.2,7.6,31.571428571428573
,300,Oct,27,28.4,76.9,23.6,0,31.571428571428573
,301,Oct,28,28.8,75.3,24,0,31.571428571428573
,302,Oct,29,26.8,85.8,24,0,36.142857142857146
,303,Oct,30,28.7,73,23,32.3,36.142857142857146
,304,Oct,31,25.4,93,24.2,81,36.142857142857146
Nov,305,Nov,1,27.8,82,24,4.2,36.142857142857146
,306,Nov,2,26.3,87.9,23.7,1.7,36.142857142857146
,307,Nov,3,28.2,79,23.7,0.4,36.142857142857146
,308,Nov,4,28.7,77,24,0.3,36.142857142857146
,309,Nov,5,25.4,92,23.7,7.6,45.714285714285715
,310,Nov,6,25.6,89.4,23.6,0,45.714285714285715
,311,Nov,7,27.3,81,23.5,19.5,45.714285714285715
,312,Nov,8,24,95.5,23.3,0,45.714285714285715
,313,Nov,9,27.6,78,23.2,0,45.714285714285715
,314,Nov,10,27.6,79.4,23.4,0,45.714285714285715
,315,Nov,11,27.5,78.5,23.3,0,45.714285714285715
,316,Nov,12,27.9,73.4,22.6,0,34.0
,317,Nov,13,28.2,78.7,24,1.8,34.0
,318,Nov,14,28.3,73.7,23,0,34.0
,319,Nov,15,28.1,74.3,23.1,0,34.0
,320,Nov,16,29,68,22.3,0,34.0
,321,Nov,17,28.3,72.3,22.7,0,34.0
,322,Nov,18,29,72.8,23.4,0,34.0
,323,Nov,19,27.7,80.7,23.3,12.7,45.714285714285715
,324,Nov,20,26,86.5,23.4,4.1,45.714285714285715
,325,Nov,21,26.7,86.2,24.2,13.6,45.714285714285715
,326,Nov,22,25.5,88.5,23.3,0,45.714285714285715
,327,Nov,23,27.6,81.3,23.6,2.4,45.714285714285715
,328,Nov,24,28.3,69.3,22.2,0,45.714285714285715
,329,Nov,25,26.7,76,22,0,45.714285714285715
,330,Nov,26,26.9,82.9,23.4,6.9,39.285714285714285
,331,Nov,27,26.4,86.1,23.5,0.5,39.285714285714285
,332,Nov,28,26.8,84.3,24,0.3,39.285714285714285
,333,Nov,29,25.3,92.6,23.8,5.1,39.285714285714285
,334,Nov,30,24.4,95,23.6,72.2,39.285714285714285
Dec,335,Dec,1,24.1,93.6,23,39.5,39.285714285714285
,336,Dec,2,24.9,91.4,23.1,27.3,39.285714285714285
,337,Dec,3,26.5,68.7,19.2,17.9,52.42857142857143
,338,Dec,4,26.9,80.3,23,0,52.42857142857143
,339,Dec,5,27.4,78.6,23.3,0,52.42857142857143
,340,Dec,6,27.8,78,23.3,0,52.42857142857143
,341,Dec,7,27.1,79.3,23.1,0,52.42857142857143
,342,Dec,8,27.3,76.4,22.4,0,52.42857142857143
,343,Dec,9,27.6,68.9,20.7,0,52.42857142857143
,344,Dec,10,27.4,72.9,22,0,49.42857142857143
,345,Dec,11,28.3,75.6,23.4,0,49.42857142857143
,346,Dec,12,26.7,84.6,23.6,0,49.42857142857143
,347,Dec,13,26.9,82.3,23.4,0,49.42857142857143
,348,Dec,14,24.7,78.3,19.6,7.5,49.42857142857143
,349,Dec,15,26.6,84.4,23.4,39.7,49.42857142857143
,350,Dec,16,27.9,78.3,23.3,7.2,49.42857142857143
,351,Dec,17,28.1,68.3,21.5,0,46.285714285714285
,352,Dec,18,28,60.8,19.1,0,46.285714285714285
,353,Dec,19,27.5,72.1,21.9,0,46.285714285714285
,354,Dec,20,25.8,88.8,23.5,2.3,46.285714285714285
,355,Dec,21,25.9,86.8,23.1,14.1,46.285714285714285
,356,Dec,22,27,70.6,21.3,18.9,46.285714285714285
,357,Dec,23,27.7,62.3,19.4,0,46.285714285714285
,358,Dec,24,27,75.5,22.3,0,41.42857142857143
,359,Dec,25,27.6,76.9,22.9,0,41.42857142857143
,360,Dec,26,28.1,74.5,22.8,0,41.42857142857143
,361,Dec,27,28.1,71,22.3,0,41.42857142857143
,362,Dec,28,27.5,61.8,19,0,41.42857142857143
,363,Dec,29,27,66.6,20,0,41.42857142857143
,364,Dec,30,28.3,69,21.7,0,41.42857142857143
,365,Dec,31,27.5,68.9,20.9,0,37.142857142857146
Jan,1,Jan,1,28,70.6,21.9,0,37.142857142857146
2018,2,Jan,2,27.5,75.3,22.5,0,37.142857142857146
,3,Jan,3,27.1,76,22.3,0,37.142857142857146
,4,Jan,4,26.6,67,19.6,0,37.142857142857146
,5,Jan,5,26.3,60.6,17.5,0,37.142857142857146
,6,Jan,6,26.2,59.3,17.3,0,37.142857142857146
,7,Jan,7,25.8,59.6,16.9,0,47.142857142857146
,8,Jan,8,25.8,68.6,19.5,0,47.142857142857146
,9,Jan,9,26.6,75.1,21.5,0,47.142857142857146
,10,Jan,10,26.1,82.3,22.9,0,47.142857142857146
,11,Jan,11,27.2,78.3,23,0.2,47.142857142857146
,12,Jan,12,26.3,70.4,23.7,0,47.142857142857146
,13,Jan,13,27.4,77.4,23,8.4,47.142857142857146
,14,Jan,14,27.1,79.8,23,0,41.57142857142857
,15,Jan,15,26.2,66.6,19,0,41.57142857142857
,16,Jan,16,26.8,64.8,19.2,0,41.57142857142857
,17,Jan,17,27.2,60.6,18.2,0,41.57142857142857
,18,Jan,18,27.3,58.3,18.3,0,41.57142857142857
,19,Jan,19,26,69.2,19.6,0,41.57142857142857
,20,Jan,20,26.2,70.3,19.7,0,41.57142857142857
,21,Jan,21,26.5,72,20.8,0,39.714285714285715
,22,Jan,22,26.8,71.8,21.2,0,39.714285714285715
,23,Jan,23,25.6,79.4,21.8,0,39.714285714285715
,24,Jan,24,26.9,69.1,20.6,0,39.714285714285715
,25,Jan,25,26.7,73,21.4,0,39.714285714285715
,26,Jan,26,26.4,71.6,20.9,0,39.714285714285715
,27,Jan,27,27.3,68,20.7,0,39.714285714285715
,28,Jan,28,26.8,68,20.3,0,28.0
,29,Jan,29,27.8,73.8,22.3,0,28.0
,30,Jan,30,26.3,85.9,23.5,0.2,28.0
,31,Jan,31,26.8,73.8,21.5,0.6,28.0
Feb,32,Feb,1,27.1,74.3,21.8,0.1,28.0
,33,Feb,2,26.9,71.4,21.1,3,28.0
,34,Feb,3,27.9,65,20.4,0,28.0
,35,Feb,4,26.6,78,22.5,0,21.0
,36,Feb,5,27.9,76,23,0.9,21.0
,37,Feb,6,26.9,79.8,22.9,0,21.0
,38,Feb,7,27,80.6,23.1,14,21.0
,39,Feb,8,26.5,82.4,23,2.5,21.0
,40,Feb,9,27.2,80.8,23.3,1.2,21.0
,41,Feb,10,28,78.1,23.4,11.9,21.0
,42,Feb,11,28.1,74.1,22.9,0,19.714285714285715
,43,Feb,12,28.3,72.8,22.6,0,19.714285714285715
,44,Feb,13,28,69.8,21.8,0,19.714285714285715
,45,Feb,14,27.8,72.8,22,0,19.714285714285715
,46,Feb,15,27.6,79.3,23.4,0,19.714285714285715
,47,Feb,16,29.1,63.3,21.3,14,19.714285714285715
,48,Feb,17,28.3,62.4,20.4,0,19.714285714285715
,49,Feb,18,27.3,70.9,21.3,0,19.142857142857142
,50,Feb,19,26.9,71.8,21,0,19.142857142857142
,51,Feb,20,26.3,70.1,20.1,0,19.142857142857142
,52,Feb,21,26.5,71.4,21.1,0,19.142857142857142
,53,Feb,22,26.6,74.8,21.8,0,19.142857142857142
,54,Feb,23,27.5,74.6,22.6,0,19.142857142857142
,55,Feb,24,28.9,72.9,23.3,0,19.142857142857142
,56,Feb,25,27.3,75.6,22.5,0,17.285714285714285
,57,Feb,26,27,79.6,22.8,0,17.285714285714285
,58,Feb,27,26.3,83.6,23,8.8,17.285714285714285
,59,Feb,28,26.8,80,22.8,15.2,17.285714285714285
Mar,60,Mar,1,28.3,78.3,23.9,14.8,17.285714285714285
,61,Mar,2,28.1,79,23.7,0.8,17.285714285714285
,62,Mar,3,27.9,80.3,23.9,5.2,17.285714285714285
,63,Mar,4,27.6,81.1,23.6,56.2,14.571428571428571
,64,Mar,5,28,79.4,23.8,0,14.571428571428571
,65,Mar,6,28.3,78.5,23.9,0.8,14.571428571428571
,66,Mar,7,28,77.9,23.5,0,14.571428571428571
,67,Mar,8,28.3,78,23.9,0,14.571428571428571
,68,Mar,9,27.4,83.3,24,0,14.571428571428571
,69,Mar,10,26.7,82,23.4,0,14.571428571428571
,70,Mar,11,27.5,75.9,22.9,4,11.0
,71,Mar,12,25.9,89.3,23.8,0.1,11.0
,72,Mar,13,26.5,86.8,24,16.9,11.0
,73,Mar,14,27.5,77.6,23,0.7,11.0
,74,Mar,15,28.9,71.5,22.9,0,11.0
,75,Mar,16,29,75.1,24.1,0,11.0
,76,Mar,17,28.4,78.1,23.9,0,11.0
,77,Mar,18,29,79,24.9,0,14.285714285714286
,78,Mar,19,27.8,80.9,24,1.7,14.285714285714286
,79,Mar,20,29.1,73.9,23.7,14.6,14.285714285714286
,80,Mar,21,29.4,72.9,23.9,0,14.285714285714286
,81,Mar,22,29.4,75.1,24.3,0,14.285714285714286
,82,Mar,23,29.8,72.9,24,0,14.285714285714286
,83,Mar,24,29.6,74.9,24.3,0,14.285714285714286
,84,Mar,25,29,68.3,22.3,0,10.714285714285714
,85,Mar,26,27.1,83.7,23.6,0,10.714285714285714
,86,Mar,27,28.3,82.1,24.5,4.5,10.714285714285714
,87,Mar,28,28.8,76.3,24.1,9.5,10.714285714285714
,88,Mar,29,29.8,71.1,23.8,0,10.714285714285714
,89,Mar,30,29.9,72.4,24.3,0,10.714285714285714
,90,Mar,31,30.3,74,25,0,10.714285714285714
Apr,91,Apr,1,28.8,77.1,24.4,0,14.0
,92,Apr,2,28.8,77.3,24,0,14.0
,93,Apr,3,28,79.3,23.6,0,14.0
,94,Apr,4,29.1,74.9,24.1,11.2,14.0
,95,Apr,5,29,75.8,24,0,14.0
,96,Apr,6,28.1,78,23.5,0.8,14.0
,97,Apr,7,26.7,85.7,23.7,6.5,14.0
,98,Apr,8,28.3,76.4,23.4,38.8,10.285714285714286
,99,Apr,9,27.9,76.9,23.1,0,10.285714285714286
,100,Apr,10,28.1,78.3,23.6,0.7,10.285714285714286
,101,Apr,11,26.6,84.3,23.8,4,10.285714285714286
,102,Apr,12,26.8,87,24.1,11,10.285714285714286
,103,Apr,13,25.8,89.3,23.5,52.4,10.285714285714286
,104,Apr,14,27.3,84.5,24.2,6.9,10.285714285714286
,105,Apr,15,28.1,80.6,24.4,2.8,14.0
,106,Apr,16,29,78.1,24.5,0,14.0
,107,Apr,17,28.5,81.4,24.4,0.5,14.0
,108,Apr,18,27.1,88.1,24.6,6.6,14.0
,109,Apr,19,28.5,79.3,24.4,16.9,14.0
,110,Apr,20,29.4,76.8,24.8,5.7,14.0
,111,Apr,21,29.4,76,24.6,0,14.0
,112,Apr,22,29.5,77,24.5,0,19.285714285714285
,113,Apr,23,29.5,75.5,24.5,13.5,19.285714285714285
,114,Apr,24,29.5,73.8,24,0,19.285714285714285
,115,Apr,25,28.5,79.5,24.3,0,19.285714285714285
,116,Apr,26,28.4,77.9,23.9,30.5,19.285714285714285
,117,Apr,27,28.8,77.6,24.4,0,19.285714285714285
,118,Apr,28,28.3,79.7,24,29.9,19.285714285714285
,119,Apr,29,28.8,76.8,23.9,1.7,15.571428571428571
,120,Apr,30,30.1,76.3,25.5,0,15.571428571428571
May,121,May,1,30.6,77.4,26.3,8.8,15.571428571428571
,122,May,2,29.6,79.5,25.6,3.5,15.571428571428571
,123,May,3,28.8,79,24.3,9.7,15.571428571428571
,124,May,4,28.8,74.9,23.5,0.2,15.571428571428571
,125,May,5,29.1,76.7,24.4,0,15.571428571428571
,126,May,6,29.5,77.6,25,9.7,16.571428571428573
,127,May,7,28,83,24.6,9.1,16.571428571428573
,128,May,8,28.4,82.5,24.5,7,16.571428571428573
,129,May,9,28.1,82.6,24.6,7.1,16.571428571428573
,130,May,10,28.1,81.8,24.5,0,16.571428571428573
,131,May,11,28.9,78.1,24.4,0.9,16.571428571428573
,132,May,12,28.4,68.3,21,5.1,16.571428571428573
,133,May,13,28.3,81.3,24.6,20.1,24.0
,134,May,14,28.6,78.1,24.1,0,24.0
,135,May,15,28.9,78.8,24.4,20.8,24.0
,136,May,16,28.5,79.5,24.4,0,24.0
,137,May,17,26.5,88.5,24.3,12.8,24.0
,138,May,18,26.1,89.1,23.9,31.4,24.0
,139,May,19,28.7,80.9,25,11,24.0
,140,May,20,27.1,87,24.4,16.4,31.714285714285715
,141,May,21,27.5,85,24.5,24,31.714285714285715
,142,May,22,28.1,83.4,25.1,5.2,31.714285714285715
,143,May,23,24.9,92.4,23.7,25.2,31.714285714285715
,144,May,24,25.9,91.3,24,43.6,31.714285714285715
,145,May,25,27.4,85.6,24.5,26,31.714285714285715
,146,May,26,27.6,86.9,25,6.2,31.714285714285715
,147,May,27,28.1,83.4,25.3,32.8,27.571428571428573
,148,May,28,28.6,81.3,25.1,0.2,27.571428571428573
,149,May,29,29.6,76.3,24.9,3.9,27.571428571428573
,150,May,30,29.9,73.4,24.5,0.8,27.571428571428573
,151,May,31,29.4,77.5,24.8,0.2,27.571428571428573
Jun,152,Jun,1,28.4,81.8,24.9,2.3,27.571428571428573
,153,Jun,2,28.3,82.8,24.8,13.1,27.571428571428573
,154,Jun,3,28.5,82.3,25.3,9.5,31.428571428571427
,155,Jun,4,28.2,81.2,24.8,24,31.428571428571427
,156,Jun,5,29,79.6,25.4,9.6,31.428571428571427
,157,Jun,6,28,84.9,25.4,10.8,31.428571428571427
,158,Jun,7,27.3,86,24.5,9.2,31.428571428571427
,159,Jun,8,28.9,78.1,24.9,4.2,31.428571428571427
,160,Jun,9,29.3,76.1,24.6,9.8,31.428571428571427
,161,Jun,10,29.5,75.6,24.6,0,38.0
,162,Jun,11,29.4,76,24.6,0,38.0
,163,Jun,12,29.5,74.8,24.3,0.2,38.0
,164,Jun,13,29.3,76.3,24.4,0,38.0
,165,Jun,14,27.9,84.4,25,12.1,38.0
,166,Jun,15,28.1,82.5,24.9,31,38.0
,167,Jun,16,27,89.5,25,6.4,38.0
,168,Jun,17,28.9,79.3,24.9,22,39.714285714285715
,169,Jun,18,28.6,80.8,24.8,9.5,39.714285714285715
,170,Jun,19,28.9,77.6,24.3,2.8,39.714285714285715
,171,Jun,20,28.8,75.9,24,0.4,39.714285714285715
,172,Jun,21,28,79.7,24,2.7,39.714285714285715
,173,Jun,22,28.7,80.4,24.7,0,39.714285714285715
,174,Jun,23,28.9,79.9,25.1,3.1,39.714285714285715
,175,Jun,24,28.6,81.6,25,30.6,47.857142857142854
,176,Jun,25,28.9,75.8,24,0.9,47.857142857142854
,177,Jun,26,28,81.6,24.6,2.1,47.857142857142854
,178,Jun,27,28.8,76.3,23.8,0,47.857142857142854
,179,Jun,28,28.8,79.1,24.6,0,47.857142857142854
,180,Jun,29,28.4,78.1,23.9,2.1,47.857142857142854
,181,Jun,30,28.9,78.1,24.3,0.5,47.857142857142854
Jul,182,Jul,1,28.6,76.4,24,0.7,64.14285714285714
,183,Jul,2,28.6,78.3,24.3,0.1,64.14285714285714
,184,Jul,3,28.9,75.8,24.3,0,64.14285714285714
,185,Jul,4,29.4,74.9,24.4,0,64.14285714285714
,186,Jul,5,29.5,73.8,24.1,0,64.14285714285714
,187,Jul,6,29.1,74.8,23.9,0.1,64.14285714285714
,188,Jul,7,29.3,72.4,23.9,0,64.14285714285714
,189,Jul,8,28.9,78,24.5,0,61.57142857142857
,190,Jul,9,27.9,80.9,24,0,61.57142857142857
,191,Jul,10,27.3,81.7,23.8,20.5,61.57142857142857
,192,Jul,11,26.4,82.6,22.9,24,61.57142857142857
,193,Jul,12,28,80.4,24.1,3.7,61.57142857142857
,194,Jul,13,28.4,82,24.9,0,61.57142857142857
,195,Jul,14,28.5,81.7,24.7,24.4,61.57142857142857
,196,Jul,15,27.1,83.1,23.8,3.2,54.285714285714285
,197,Jul,16,27,82.4,23.4,16,54.285714285714285
,198,Jul,17,28.3,75,23.1,0.7,54.285714285714285
,199,Jul,18,28.1,76.9,23.4,0,54.285714285714285
,200,Jul,19,27.5,69.1,24.1,0,54.285714285714285
,201,Jul,20,28.1,77.8,23.9,0.6,54.285714285714285
,202,Jul,21,28.7,77.4,24,0,54.285714285714285
,203,Jul,22,28.5,78.6,24,0,44.0
,204,Jul,23,28.5,76.7,24,0,44.0
,205,Jul,24,28.1,79.3,24,0,44.0
,206,Jul,25,27.8,79.6,23.9,0,44.0
,207,Jul,26,27.8,79.8,24,0,44.0
,208,Jul,27,28,77.1,23.7,0,44.0
,209,Jul,28,27,81,24,0,44.0
,210,Jul,29,28.4,78.3,24,0,49.0
,211,Jul,30,28.3,80,24.7,1.4,49.0
,212,Jul,31,28.7,79.3,24.3,1.5,49.0
Aug,213,Aug,1,28.3,80,24.5,0,49.0
,214,Aug,2,28,81.8,24.5,0,49.0
,215,Aug,3,28.6,77.9,24,0,49.0
,216,Aug,4,29,75.8,24,0,49.0
,217,Aug,5,28.6,75.9,24,0,34.42857142857143
,218,Aug,6,28.6,75.9,24,0,34.42857142857143
,219,Aug,7,28.4,75.6,23.4,0,34.42857142857143
,220,Aug,8,25.7,85.5,22.8,1.8,34.42857142857143
,221,Aug,9,27.3,79.7,23.6,33.3,34.42857142857143
,222,Aug,10,28,80.4,24.1,0,34.42857142857143
,223,Aug,11,28,81.2,24.2,0,34.42857142857143
,224,Aug,12,28.6,78.6,24.2,0,28.714285714285715
,225,Aug,13,28.2,81.6,24.6,0.1,28.714285714285715
,226,Aug,14,28,82.3,24.7,0.9,28.714285714285715
,227,Aug,15,26.7,84.3,23.7,41.6,28.714285714285715
,228,Aug,16,27,83.1,23.8,6.2,28.714285714285715
,229,Aug,17,27.3,79.4,23.1,0.9,28.714285714285715
,230,Aug,18,27.1,77.4,22.9,0.7,28.714285714285715
,231,Aug,19,27.1,77.6,22.9,0,20.285714285714285
,232,Aug,20,27.4,77.6,23.1,0,20.285714285714285
,233,Aug,21,27.3,81.1,23.6,0,20.285714285714285
,234,Aug,22,27,80.3,23.1,0,20.285714285714285
,235,Aug,23,27.6,76.1,23,0,20.285714285714285
,236,Aug,24,26.9,80.3,23,0,20.285714285714285
,237,Aug,25,27.3,79.7,23.3,0,20.285714285714285
,238,Aug,26,27.7,78,23.5,0,15.714285714285714
,239,Aug,27,27.8,76,22.8,0,15.714285714285714
,240,Aug,28,28,76.2,23.2,0,15.714285714285714
,241,Aug,29,28.6,72.4,23.2,0,15.714285714285714
,242,Aug,30,27.7,77.7,23.2,0,15.714285714285714
,243,Aug,31,28,78.4,23.9,0,15.714285714285714
Sep,244,Sep,1,27.8,77.4,23.4,0,15.714285714285714
,245,Sep,2,28.8,74.8,23.4,0,14.571428571428571
,246,Sep,3,28.5,74.8,23.4,0,14.571428571428571
,247,Sep,4,28,77.3,23.5,0,14.571428571428571
,248,Sep,5,27.7,76.1,22.9,0,14.571428571428571
,249,Sep,6,28.8,71.8,23.2,0,14.571428571428571
,250,Sep,7,29.1,70.9,23.1,0,14.571428571428571
,251,Sep,8,28.8,71.5,23,0,14.571428571428571
,252,Sep,9,28.4,75.3,23.5,0,13.857142857142858
,253,Sep,10,28.6,76.4,23.6,0,13.857142857142858
,254,Sep,11,28.5,74.9,23.6,0,13.857142857142858
,255,Sep,12,28.5,72.9,23.1,0,13.857142857142858
,256,Sep,13,28.9,71.5,23,0,13.857142857142858
,257,Sep,14,28.9,71.8,23,0,13.857142857142858
,258,Sep,15,29.1,70.4,23,0,13.857142857142858
,259,Sep,16,28.8,72.7,23.3,2.2,13.857142857142858
,260,Sep,17,29.3,73.3,23.8,0,13.857142857142858
,261,Sep,18,28.8,75.6,24,0,13.857142857142858
,262,Sep,19,28.5,78.5,24.5,10.5,13.857142857142858
,263,Sep,20,28.5,79.8,24,1,13.857142857142858
,264,Sep,21,26.5,86,23.5,23.4,13.857142857142858
,265,Sep,22,28,80,24.3,16.4,13.857142857142858
,266,Sep,23,28.6,79.1,24.4,4.7,13.0
,267,Sep,24,24.5,95.5,23.5,94.2,13.0
,268,Sep,25,27.3,83.3,23.9,36,13.0
,269,Sep,26,27.2,84.8,24.2,0,13.0
,270,Sep,27,27.2,85.5,24.2,0,13.0
,271,Sep,28,27.8,80.2,23.8,0,13.0
,272,Sep,29,27.2,82.8,24,4.4,13.0
,273,Sep,30,27.5,81,23.5,7.4,10.714285714285714
Oct,274,Oct,1,27.6,83.4,24.4,2.4,10.714285714285714
,275,Oct,2,25,94,23.5,133.8,10.714285714285714
,276,Oct,3,26.8,84.5,23.8,0.7,10.714285714285714
,277,Oct,4,27.6,81.6,24,0,10.714285714285714
,278,Oct,5,28,83.3,24.8,0,10.714285714285714
,279,Oct,6,25.8,95,24.6,101.9,10.714285714285714
,280,Oct,7,26.5,83.3,23,116.1,11.142857142857142
,281,Oct,8,26,91.5,24.3,17.5,11.142857142857142
,282,Oct,9,26.3,92,24,44.1,11.142857142857142
,283,Oct,10,28,81.6,24.4,31.2,11.142857142857142
,284,Oct,11,26.6,87.8,24.2,0,11.142857142857142
,285,Oct,12,27.5,81.8,23.8,10.9,11.142857142857142
,286,Oct,13,28.7,75.7,24,0,11.142857142857142
,287,Oct,14,29,74.5,24,1,13.142857142857142
,288,Oct,15,27.5,85.5,25,0,13.142857142857142
,289,Oct,16,27.7,80.3,24,1.8,13.142857142857142
,290,Oct,17,28,71.5,22,11,13.142857142857142
,291,Oct,18,27.8,80.5,23.5,8.4,13.142857142857142
,292,Oct,19,26.3,85.3,24,0,13.142857142857142
,293,Oct,20,25.5,91,23.5,41.5,13.142857142857142
,294,Oct,21,27,80.5,23,0,18.142857142857142
,295,Oct,22,26.8,89.6,24.8,20.8,18.142857142857142
,296,Oct,23,27.7,81.9,24,33.9,18.142857142857142
,297,Oct,24,26.5,84.3,23.5,45.8,18.142857142857142
,298,Oct,25,25.7,91.3,24,9.4,18.142857142857142
,299,Oct,26,27.3,84,23.7,0,18.142857142857142
,300,Oct,27,27.3,81.5,23.5,0,18.142857142857142
,301,Oct,28,28.2,76,23.2,0,19.0
,302,Oct,29,29,69.8,22.5,0,19.0
,303,Oct,30,31,69,24,0,19.0
,304,Oct,31,29.3,74.3,24,0,19.0
Nov,305,Nov,1,Null,Null,Null,Null,19.0
,306,Nov,2,28.4,78.4,23.6,0.7,19.0
,307,Nov,3,28,76.7,23.3,2.8,19.0
,308,Nov,4,27,88,25,0,23.0
,310,Nov,6,25.3,82.7,22,31.7,23.0
,311,Nov,7,27,85.5,24,0,23.0
,312,Nov,8,26.7,84.7,23.7,1.1,23.0
,313,Nov,9,26.8,85,23.5,41.8,23.0
,314,Nov,10,27.3,75.3,22.3,43.1,23.0
,315,Nov,11,29.3,64.7,22,0,23.0
,316,Nov,12,28.2,70.3,21.7,0,28.428571428571427
,317,Nov,13,28.7,72.8,23.2,0,28.428571428571427
,318,Nov,14,28.8,74.6,24,0,28.428571428571427
,319,Nov,15,25.5,90.5,23.5,0,28.428571428571427
,320,Nov,16,27.5,83,24,0,28.428571428571427
,321,Nov,17,28.7,76,23.3,14.9,28.428571428571427
,322,Nov,18,25.3,86.5,22.8,0,28.428571428571427
,323,Nov,19,27.2,81.7,23.3,2.9,29.571428571428573
,324,Nov,20,25,93.5,23.5,49.6,29.571428571428573
,325,Nov,21,27.3,74.7,22.3,0,29.571428571428573
,326,Nov,22,30.3,66.3,23,0,29.571428571428573
,327,Nov,23,29.3,75.7,24,1.2,29.571428571428573
,328,Nov,24,27.1,81.7,23.4,26.7,29.571428571428573
,329,Nov,25,27.4,83.6,24,0,29.571428571428573
,330,Nov,26,28,72,22.5,0,39.57142857142857
,331,Nov,27,28.8,70.3,22.8,0,39.57142857142857
,332,Nov,28,27,82.3,23.3,0,39.57142857142857
,333,Nov,29,27,81.7,23.3,0,39.57142857142857
,334,Nov,30,27.5,79.8,23.3,3.2,39.57142857142857
Dec,335,Dec,1,27.6,73.2,22.4,12.4,39.57142857142857
,336,Dec,2,27.6,68.6,21,0,39.57142857142857
,337,Dec,3,27.1,78.1,23.1,0,47.285714285714285
,338,Dec,4,28,79.7,24,10.2,47.285714285714285
,339,Dec,5,27.3,84.4,24.4,10.8,47.285714285714285
,340,Dec,6,27.3,77,22.7,46,47.285714285714285
,341,Dec,7,27.9,77.9,23.3,0,47.285714285714285
,342,Dec,8,27.4,73.4,22.2,0,47.285714285714285
,343,Dec,9,27.8,73,22,0,47.285714285714285
,344,Dec,10,27.3,67.6,20.9,0,41.714285714285715
,345,Dec,11,26.7,74,21.7,0,41.714285714285715
,346,Dec,12,27,75,21.8,0,41.714285714285715
,347,Dec,13,27.2,70.4,21.2,0,41.714285714285715
,348,Dec,14,26,82,22.8,0,41.714285714285715
,349,Dec,15,28,74.6,22.6,0,41.714285714285715
,350,Dec,16,Null,Null,Null,Null,41.714285714285715
,351,Dec,17,Null,Null,Null,Null,55.714285714285715
,352,Dec,18,Null,Null,Null,Null,55.714285714285715
,353,Dec,19,Null,Null,Null,Null,55.714285714285715
,354,Dec,20,Null,Null,Null,Null,55.714285714285715
,355,Dec,21,Null,Null,Null,Null,55.714285714285715
,356,Dec,22,Null,Null,Null,Null,55.714285714285715
,357,Dec,23,26.3,84,23.3,0,55.714285714285715
,358,Dec,24,25.5,89,23.5,1.3,45.714285714285715
,359,Dec,25,30.3,66.3,23,2.4,45.714285714285715
,360,Dec,26,29,74,24,88.8,45.714285714285715
,361,Dec,27,27.8,76,22.8,1.5,45.714285714285715
,362,Dec,28,28.2,73.2,22.4,0,45.714285714285715
,363,Dec,29,29,70,23,0,45.714285714285715
,364,Dec,30,26.3,70.7,20,0,45.714285714285715
,365,Dec,31,31,55,21,0,42.714285714285715
Jan,1,Jan,1,27.3,68,21,0,42.714285714285715
2019,2,Jan,2,25.7,67.3,19.2,0,42.714285714285715
,3,Jan,3,27.8,60.4,18.8,0,42.714285714285715
,4,Jan,4,27.7,57.1,18,0,42.714285714285715
,5,Jan,5,27.9,66.3,20.7,0,42.714285714285715
,6,Jan,6,27.4,63.3,19.3,0,42.714285714285715
,7,Jan,7,27,71.8,21.5,0,46.57142857142857
,8,Jan,8,27.8,69.5,21.5,0,46.57142857142857
,9,Jan,9,28.3,66.3,21.5,0,46.57142857142857
,10,Jan,10,27.6,70.5,21.6,0,46.57142857142857
,11,Jan,11,27.6,70.6,21.7,0.6,46.57142857142857
,12,Jan,12,27.9,68.6,21.4,0,46.57142857142857
,13,Jan,13,28.1,71.6,22.1,0,46.57142857142857
,14,Jan,14,27.1,74.1,22.1,10.4,37.0
,15,Jan,15,27.7,71.7,21.7,0,37.0
,16,Jan,16,27.8,70.1,21.9,0,37.0
,17,Jan,17,26.4,68.1,19.6,0,37.0
,18,Jan,18,26.3,64.3,19,0,37.0
,19,Jan,19,25.4,69.7,19.4,0,37.0
,20,Jan,20,25.7,72.1,20.1,0,37.0
,21,Jan,21,26.4,73.9,21.4,0,48.714285714285715
